dew_point,avg_wind,humidity,rain,rain_sum,snow_depth,rain_amount,snow_amount,ice_measure,friction,ice_frequency,mean_temperature,condition
-11.36511140048668,1.6401196738276256,71.47364330113754,0.805760643007593,0.0,2.931053660786934,0.2555854992018652,0.0,0.3717518167510404,0.82,411.7552080737129,-28.352708399965138,Ice
1.2,1.1,100.0,1.0,8.5,0.0,0.43,0.0,0.0,0.68,112.0,-8.76923076923077,Rain
-14.9,4.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,4.695652173913044,Rain
5.7,3.8,89.0,0.0,0.0,0.0,0.03,0.0,0.0,0.82,110.0,-0.5,Rain
-6.0,6.1,79.0,4.0,0.2,0.0,0.08,0.0,0.0,0.81,110.0,12.5,Snow
-9.2,1.1,58.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,401.0,-5.7,Normal
5.3,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,409.0,0.10062893081761007,Normal
-1.6,3.3,99.0,4.0,3.1,5.0,1.13,0.02,0.08,0.59,112.0,8.153846153846153,Snow
-15.2,1.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,438.0,9.454545454545453,Normal
-2.1,4.0,98.0,4.0,5.8,2.0,0.27,0.15,0.23,0.67,110.0,7.75,Snow
3.3,2.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,0.22321428571428573,Normal
-7.7,3.0,71.0,4.0,0.6,0.0,0.01,0.0,0.0,0.82,112.0,4.285714285714286,Normal
2.3,7.5,94.0,1.0,3.7,0.0,0.78,0.0,0.0,0.63,110.0,-1.15625,Rain
-2.6,3.9,90.0,1.0,0.8,0.0,0.2,0.0,0.0,0.75,110.0,0.0,Ice
-10.749373853433212,0.1,95.03910370555579,0.29889052834140484,4.226461564819851,0.0,0.6794850118518203,0.0,0.655399322852269,0.82,378.10352954031913,-11.707519020739745,Ice
-15.7,0.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,447.0,4.7727272727272725,Normal
-1.189333990911111,0.6527364967732734,26.21901116320644,0.0,0.0,0.0,0.27664384905857503,0.679205410522649,0.3498667526714388,0.47535501883374365,648.0,-28.466212642145216,Ice
4.4,2.1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,0.2602739726027397,Normal
1.0,2.0,90.0,1.0,0.3,0.0,0.29,0.0,0.0,0.71,112.0,-2.16,Rain
-14.2,2.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,14.85714285714286,Normal
-14.0,2.7,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,440.0,-54.0,Normal
-8.5,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,387.0,11.714285714285714,Normal
4.7,3.7,94.0,0.0,0.1,0.0,0.18,0.0,0.0,0.76,110.0,-0.5714285714285715,Rain
-16.2,1.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,495.0,19.454545454545453,Normal
-7.7,2.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,414.0,2.4545454545454546,Normal
2.6,0.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,135.0,-0.1,Normal
-18.0,1.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,0.0,Normal
-3.9,2.5,99.0,4.0,1.0,4.0,0.0,0.2,0.21,0.21,110.0,6.142857142857143,Snow
-3.3,2.0,88.0,4.0,0.9,0.0,0.13,0.0,0.0,0.79,110.0,-34.0,Snow
3.9504641644529537,8.909612036695743,90.40425275732701,1.8690886384439769,0.0769662895540203,0.6847025439795501,0.13930132025052927,0.38297693642239733,0.20830800314747644,0.6472180026100883,387.7998574498454,27.40362621680053,Ice
-15.4,0.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,375.0,4.96,Rain
-5.1,2.2,93.0,4.0,8.4,1.0,0.0,0.24,0.12,0.36,115.0,3.785714285714286,Snow
-3.3,4.2,97.0,5.0,8.3,11.0,0.11,0.11,0.19,0.4,112.0,-10.666666666666668,Snow
-3.0,6.1,97.0,4.0,0.6,6.0,0.0,0.31,0.14,0.33,112.0,-27.999999999999996,Snow
-3.2,2.0,97.0,4.0,1.7,5.0,0.93,0.0,0.0,0.61,110.0,-7.2,Snow
5.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,0.06802721088435375,Normal
3.7948027207590522,1.0672295046213158,100.0,0.0,1.7528300987554906,0.0,0.0,0.13856910053075533,0.0,0.5764178687152567,283.2109535325921,12.416755948913995,Ice
2.0,6.4,94.0,1.0,0.2,0.0,0.17,0.0,0.0,0.76,115.0,-0.625,Rain
-1.9375313923626933,2.6276216959804843,36.814074505297164,0.9775854079137358,2.4908710054395313,10.81021682307012,0.0,0.07977322292068854,0.0,0.82,625.6279349278004,-22.765364556566112,Ice
-2.4628568819506356,5.571865197965472,67.59356584200164,2.19145966966961,0.14536564841867738,0.0,0.0,0.24918212535394918,0.1992915600351601,0.6318864476640972,536.1691884657821,15.044662717806276,Ice
-28.3,6.018842925370743,100.0,2.084731099142931,0.0,0.0,0.07579029380307957,0.16343053912057987,0.0,0.7004551112108265,277.78739740094204,-15.046968176434218,Ice
-3.1,6.2,95.0,4.0,0.0,0.0,0.0,0.87,0.08,0.37,112.0,5.266666666666667,Snow
1.5760253018204526,3.823366227736346,100.0,0.0,0.30910030497322083,5.962062573068482,0.0,0.0,0.0,0.8066986863100144,479.82793518378577,-31.987579190379833,Ice
5.2,1.4,100.0,0.0,5.1,0.0,0.14,0.0,0.0,0.78,112.0,-0.6785714285714286,Rain
0.2,5.5,86.0,1.0,0.3,0.0,0.24,0.0,0.0,0.73,115.0,-2.4583333333333335,Rain
-12.39790422187383,3.6498542829759444,73.73423119637529,0.0,0.0,0.16360440299868784,0.0,0.17629826722399344,0.1252722398020681,0.82,329.05567673332973,-1.459859771896912,Ice
2.1,9.4,93.0,1.0,2.0,0.0,0.59,0.0,0.0,0.66,112.0,-1.2121212121212122,Rain
-3.8,3.7,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,-1.5294117647058825,Normal
-3.3,5.4,96.0,5.0,2.5,11.0,0.0,0.3,0.12,0.36,112.0,-42.0,Snow
3.1,0.7,67.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,109.0,0.18181818181818182,Rain
-14.2,1.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-27.0,Normal
4.9,1.7,89.0,0.0,0.1,0.0,0.01,0.0,0.0,0.82,110.0,0.05298013245033113,Rain
-7.5,3.4,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,19.666666666666668,Snow
1.5,6.3,95.0,1.0,2.6,0.0,0.25,0.0,0.0,0.73,110.0,-2.0869565217391304,Rain
-3.3121477267806894,0.651316218480466,63.412169536108536,1.3036911974461887,0.9851167342663963,0.0,0.0,0.08438854871973345,0.05098434821894214,0.82,284.57490425859885,-57.1810390233704,Ice
5.4,3.1,100.0,0.0,5.2,0.0,0.19,0.0,0.0,0.75,110.0,-1.2727272727272727,Rain
-4.2,2.6,99.0,5.0,1.6,8.0,0.0,0.51,0.1,0.38,115.0,7.249999999999999,Snow
-1.9,3.6,100.0,4.0,2.0,1.0,0.19,0.01,0.01,0.75,110.0,-50.99999999999999,Snow
2.8,3.6,96.0,1.0,0.2,0.0,0.27,0.0,0.0,0.72,110.0,-0.5641025641025642,Rain
-17.1,0.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,5.882352941176471,Normal
-6.7,1.5,74.0,0.0,0.1,0.0,0.01,0.0,0.0,0.82,112.0,6.555555555555555,Rain
-19.0,2.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,414.0,10.357142857142858,Normal
3.9,2.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,404.0,-0.0851063829787234,Normal
4.573026068473776,1.0189705804881064,66.13436723336581,0.8853752409147388,0.5297911837972231,3.735461877471623,0.7172670225970269,0.05173083083099694,0.0,0.82,163.1531825544568,21.507354794891228,Ice
5.4,5.9,93.0,0.0,3.6,0.0,0.44,0.0,0.0,0.68,437.0,-0.5217391304347826,Rain
-7.8,1.2,79.0,4.0,0.3,0.0,0.02,0.0,0.0,0.82,112.0,4.64,Snow
-1.5,0.6,100.0,4.0,6.0,0.0,0.0,0.61,0.09,0.38,130.0,7.133333333333333,Snow
4.2,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,0.35135135135135137,Normal
-2.9,2.1,64.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,409.0,-0.9411764705882354,Normal
-9.7,2.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,13.909090909090908,Snow
-14.7,1.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,447.0,5.931034482758621,Normal
-3.0,3.9,87.0,1.0,4.4,0.0,0.12,0.0,0.0,0.79,110.0,9.666666666666666,Rain
3.2,2.5,100.0,1.0,8.4,0.0,0.37,0.01,0.03,0.69,112.0,-3.3124999999999996,Rain
-1.2,6.0,93.0,1.0,1.0,0.0,0.79,0.0,0.0,0.63,112.0,-19.8,Rain
-12.7,0.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,470.0,4.315789473684211,Normal
-5.6,5.7,72.0,4.0,0.1,0.0,0.0,0.0,0.0,0.82,115.0,-8.166666666666668,Snow
-11.8,4.4,49.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,425.0,11.214285714285715,Normal
-18.2,0.8,38.0,0.0,1.8,0.0,0.0,0.0,0.0,0.82,110.0,12.25,Normal
-3.0,4.1,93.0,4.0,1.3,2.0,0.12,0.0,0.0,0.79,110.0,-2.6,Snow
-14.2,1.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-18.5,Normal
-8.40371867774131,3.9322387259231055,25.290164176726265,0.0,0.0,0.0,0.2961805522289298,0.0,0.42956994929109693,0.82,12.0,15.809795604302604,Ice
-16.6,1.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-4.0,Normal
-0.9,2.6,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-1.303030303030303,Normal
-3.8,3.4,91.0,4.0,2.8,7.0,0.07,0.07,0.17,0.38,112.0,-10.249999999999998,Snow
-8.7,1.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,580.0,-55.99999999999999,Normal
-6.5,1.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,442.0,11.75,Normal
5.2,3.3,86.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,0.2302158273381295,Normal
-12.984095853843272,2.595366313128099,62.82204717659989,0.0,2.161534913911809,0.015087720227342838,0.0,0.12829435130745484,0.0,0.7093366857246778,393.8376466246696,-8.967937770612116,Ice
-5.6,3.4,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,503.0,-3.0666666666666664,Snow
6.580357825551391,0.6648397882107693,69.46915909004862,0.0,0.0,0.0,0.0,0.0,0.0,0.82,12.0,-23.373412893838793,Ice
-1.8,1.4,94.0,0.0,1.0,0.0,0.0,0.38,0.38,0.13,110.0,22.333333333333336,Ice
-15.2,0.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,7.7857142857142865,Normal
-6.2,4.3,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-25.499999999999996,Normal
2.4,2.8,95.0,1.0,0.4,0.0,0.3,0.0,0.0,0.71,112.0,-0.8157894736842106,Rain
-12.5,0.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,432.0,0.0,Normal
-2.2,0.7,68.0,0.0,0.3,0.0,0.0,0.0,0.0,0.82,420.0,-0.9411764705882354,Normal
-4.9,4.8,91.0,4.0,2.2,4.0,0.34,0.0,0.0,0.7,115.0,-4.2727272727272725,Snow
-4.8,2.9,91.0,4.0,0.4,7.0,0.38,0.02,0.06,0.69,110.0,11.2,Snow
-15.9,5.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,443.0,10.142857142857142,Normal
-23.10050395448109,3.566434949736418,32.73608876552918,3.8832888998987887,0.504859971536725,0.0,0.3865899010791148,0.0,1.0636413347509335,0.5615926467960696,282.11835010694716,14.927191040144027,Ice
-13.64865800708477,4.225807999065121,54.925592055366934,5.083531332125069,0.11476254227886962,0.7044766446006622,0.19570609270404007,0.0,0.0,0.7850567080240716,12.0,10.11929686182714,Ice
-3.3,1.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,-1.2413793103448276,Normal
4.9631512155679625,2.780468537557225,70.25485242080624,3.7958016093651485,0.9020354435020026,1.929371709871626,0.3695600112205591,0.08749103178943987,0.2958305583202843,0.82,316.7989563580746,-14.261237447296294,Ice
4.9,3.9,100.0,0.0,0.5,0.0,0.23,0.0,0.0,0.73,112.0,-1.0689655172413794,Rain
-15.4,0.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-18.4,Rain
-1.5,4.1,97.0,4.0,9.8,1.0,0.24,0.0,0.01,0.73,112.0,3.1111111111111107,Snow
-0.6386919078843794,1.1913798962318873,60.032884312725464,0.0,1.552386532709038,0.0,0.0,0.10966093734782481,0.43032098406839697,0.7505135030642842,420.64258949524054,55.40449448018412,Ice
-14.012117643624595,7.36892715770356,78.52760771606144,5.323913471628383,0.7970381370519725,6.552766614677278,0.5686946585096274,0.0,0.3578151647911842,0.6941898947208025,415.9695112979339,-16.44472329389143,Ice
4.7,2.4,98.0,0.0,1.9,0.0,0.15,0.0,0.0,0.78,110.0,-1.5490196078431375,Rain
-7.9,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-68.0,Normal
3.7347771849785465,0.1,86.97689687872146,2.2893848082851034,2.5320317174647724,0.0,0.210598032915852,0.029979227837149427,0.21745942058577808,0.82,103.79422157441223,9.076287303061909,Ice
-10.8,3.9,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,11.333333333333334,Rain
-15.3,4.6,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,482.0,8.799999999999999,Normal
-3.3,2.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,-1.0,Normal
-5.3,5.3,87.0,4.0,0.7,0.0,0.0,0.27,0.21,0.22,112.0,3.3157894736842106,Snow
-7.8,2.5,69.0,4.0,0.1,0.0,0.0,0.0,0.0,0.82,410.0,11.2,Rain
-15.1,0.8,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,460.0,24.5,Normal
-7.5,3.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,15.666666666666668,Rain
-5.564657453008262,4.218053261453088,87.96179743000009,0.0,0.0,2.169071727993449,0.0,0.0,0.30424827736263965,0.82,423.98461002359966,-0.30782417329926925,Ice
-2.1,1.9,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-0.6410256410256411,Normal
-5.4,7.3,79.0,4.0,0.2,0.0,0.25,0.0,0.0,0.72,110.0,-18.999999999999996,Snow
-11.6,3.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,5.6923076923076925,Normal
5.2,4.4,90.0,0.0,0.0,0.0,0.06,0.0,0.0,0.81,112.0,-0.943661971830986,Rain
-3.7,7.2,85.0,1.0,1.0,0.0,0.25,0.0,0.0,0.72,112.0,6.2,Ice
2.4,2.2,94.0,0.0,3.6,0.0,0.05,0.0,0.0,0.82,110.0,0.34146341463414637,Rain
5.5,3.7,98.0,0.0,0.5,0.0,0.04,0.0,0.0,0.82,112.0,-1.4166666666666667,Rain
-6.9,1.4,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,430.0,-1.1333333333333333,Normal
-16.5,0.7,42.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,110.0,17.8,Normal
-28.3,0.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,4.1645569620253164,Normal
-2.3,1.4,99.0,5.0,1.9,20.0,0.0,1.15,0.05,0.37,112.0,7.142857142857143,Snow
0.8,0.4,100.0,0.0,0.8,0.0,0.22,0.0,0.0,0.74,109.0,-1.7499999999999998,Rain
1.9,2.3,98.0,1.0,7.2,0.0,0.27,0.0,0.0,0.72,112.0,-5.454545454545454,Rain
-15.9,1.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,5.1875,Normal
-7.852890762247416,0.236377438328085,83.11860591171535,0.5790533992199209,0.02972536734178055,5.256443113894566,0.0,0.0,0.22417317395704905,0.82,156.06837855219223,25.160913842101657,Ice
6.3,2.3,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,392.0,0.2046783625730994,Normal
-1.7,3.8,80.0,1.0,0.0,0.0,0.03,0.0,0.0,0.82,115.0,-3.8823529411764706,Rain
-7.9,3.8,68.0,4.0,0.8,0.0,0.0,0.0,0.0,0.82,437.0,5.2,Snow
-5.1,6.6,86.0,4.0,1.6,1.0,0.23,0.49,0.13,0.5,110.0,-8.0,Snow
-1.049591517004302,1.8168745669874713,53.321710939136786,0.0,1.16072550068878,0.4181527113023848,0.3430222456593002,0.060232148517238446,0.0,0.3641667316478037,535.3834324814272,-2.7071261231720896,Ice
-17.3,0.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,6.06896551724138,Normal
4.8,1.8,96.0,0.0,2.1,0.0,0.15,0.0,0.0,0.77,110.0,-0.4727272727272727,Rain
1.5,0.7,95.0,1.0,0.2,0.0,0.12,0.0,0.0,0.79,110.0,-0.631578947368421,Rain
-1.4481016691227055,1.7004258379211508,58.70145879437443,3.7051936701506927,0.0,6.44709671815768,0.0,0.0,0.0,0.815551796475343,439.28802459559176,11.51257107975618,Ice
-24.51854995465302,1.1267996024823594,63.84570600240402,2.239899595326046,0.9805338039163635,6.059689392303141,0.34158094141512646,0.13744869469540089,0.0,0.6903928012252611,217.7868051726143,-7.675098651776624,Ice
-9.3,0.8,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-15.8,Normal
5.0,2.1,98.0,0.0,0.7,0.0,0.25,0.0,0.0,0.72,110.0,-0.4,Rain
5.6,2.9,95.0,0.0,5.8,0.0,0.37,0.0,0.0,0.69,112.0,-0.96875,Rain
-2.7,2.3,100.0,6.0,2.0,5.0,0.0,0.99,0.05,0.37,110.0,6.777777777777777,Snow
-10.5,4.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,8.352941176470589,Normal
-0.05306087859671482,2.080274101848419,82.90017129267014,0.4257370447416227,2.011383382648644,6.911653917035247,0.0,0.0,0.06656626330285206,0.684837993456036,648.0,31.296546473920024,Ice
3.2,0.3,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,0.25925925925925924,Normal
-5.7,3.7,86.0,4.0,0.9,9.0,0.13,0.01,0.01,0.78,112.0,4.076923076923077,Snow
7.7,1.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,395.0,0.3310810810810811,Rain
-4.6,2.8,95.0,5.0,0.4,4.0,0.0,0.23,0.1,0.41,112.0,21.666666666666668,Snow
-2.6,2.4,78.0,0.0,0.0,0.0,0.08,0.0,0.0,0.81,427.0,-2.4,Rain
-5.5,4.4,87.0,4.0,0.7,0.0,0.0,0.17,0.15,0.31,117.0,4.666666666666667,Snow
-4.8,4.3,89.0,4.0,1.5,2.0,0.0,0.34,0.15,0.33,487.0,42.0,Snow
-9.2,2.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-80.0,Normal
-2.0,4.6,99.0,4.0,3.1,1.0,0.05,0.13,0.18,0.26,112.0,14.666666666666668,Snow
-3.2,3.8,97.0,5.0,2.5,11.0,0.0,0.8,0.07,0.37,112.0,6.166666666666667,Snow
-4.3,2.9,93.0,4.0,5.2,2.0,0.46,0.02,0.05,0.67,115.0,11.75,Snow
-20.829026110219605,0.5807127616999677,66.03704724405952,0.0,0.0,2.334869003153737,0.14672700345057182,0.027222685987534058,0.0,0.7459991956502287,648.0,5.964730903715067,Ice
-3.2,3.8,98.0,5.0,2.8,14.0,0.0,1.3,0.02,0.36,110.0,-9.75,Snow
-8.9,4.5,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,19.666666666666668,Snow
-12.3,1.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,-125.99999999999999,Normal
3.5,1.7,52.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,0.03680981595092024,Rain
-17.1,2.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,8.615384615384615,Normal
-5.5,4.3,72.0,4.0,0.1,1.0,0.0,0.0,0.0,0.82,107.0,-16.333333333333336,Snow
-18.6,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,6.222222222222221,Normal
-16.4,0.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-18.4,Rain
2.4,1.6,100.0,1.0,5.1,0.0,0.85,0.0,0.0,0.63,112.0,-5.291666666666667,Rain
4.0,1.3,96.0,0.0,0.5,0.0,0.14,0.0,0.0,0.78,110.0,-0.5573770491803279,Rain
-12.9,1.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-20.333333333333332,Normal
-8.367158821444777,3.5000292813704883,24.0,0.0,3.0390863595177944,0.0,0.0,0.0,0.0,0.82,174.0944990612894,-5.97840787795872,Ice
-17.3,0.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,5.8,Normal
-20.130718012091105,2.0112688181711187,31.59228993575369,1.510331902218822,2.8659932133588484,0.0,0.0,0.2081921634552391,0.3085398007954974,0.7000268852452775,178.67356138925257,-24.39960103238479,Ice
-18.280396135584795,1.6357602668471212,72.86435624014536,0.0,0.37210133049976046,0.0,0.0,0.0,0.0,0.6562555487700584,23.82669517199912,-13.728687510279794,Ice
5.8,0.9,100.0,0.0,9.8,0.0,0.16,0.0,0.0,0.77,112.0,-0.559322033898305,Rain
-3.2,3.9,98.0,6.0,6.8,29.0,0.0,0.3,0.24,0.2,112.0,-10.666666666666668,Snow
4.8,1.1,96.0,0.0,0.2,0.0,0.13,0.0,0.0,0.78,110.0,-0.48000000000000004,Rain
-3.9,3.2,93.0,5.0,1.8,4.0,0.54,0.02,0.07,0.66,145.0,-7.2,Snow
-5.7,2.7,87.0,4.0,0.3,0.0,0.0,0.13,0.16,0.27,112.0,-9.0,Snow
-0.1836808791182971,0.5585824743502095,38.57168104500473,0.44329233465513657,1.6312889179172418,0.0,0.8146009837331387,0.0,0.1048841828888651,0.588756228768859,542.4025921284842,15.6905656647474,Ice
5.6,0.7,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,0.3082191780821918,Rain
-3.6,3.0,95.0,4.0,2.9,4.0,0.4,0.1,0.13,0.68,112.0,16.25,Snow
-15.6,5.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,7.2,Normal
-6.3,6.2,79.0,4.0,0.2,1.0,0.06,0.0,0.0,0.81,112.0,7.42857142857143,Snow
-3.8,2.2,94.0,4.0,2.3,2.0,0.0,0.34,0.18,0.28,110.0,8.0,Snow
-3.1,6.2,97.0,4.0,0.8,3.0,0.0,0.48,0.15,0.34,110.0,8.4,Snow
0.6,4.2,89.0,1.0,0.3,0.0,0.33,0.0,0.0,0.7,115.0,-1.9130434782608698,Rain
2.8,0.2,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,0.041666666666666664,Normal
4.1,2.4,98.0,0.0,0.7,0.0,0.11,0.0,0.0,0.8,107.0,-0.5076923076923077,Rain
6.2,1.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,0.326530612244898,Normal
-7.1,7.3,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,452.0,19.666666666666668,Snow
-4.1,1.6,96.0,5.0,2.9,8.0,0.0,0.5,0.11,0.38,110.0,7.75,Snow
0.2143355813800678,3.6529055195469655,55.90268074828631,1.7194025898270429,0.22946107867494137,1.3041834419123859,0.12804256191080848,0.0,0.15107377810836486,0.82,416.17994635542175,7.414494975096472,Ice
4.9,1.8,95.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,115.0,-0.4805194805194805,Rain
-16.1,2.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,4.279999999999999,Rain
5.2,3.6,91.0,0.0,0.0,0.0,0.3,0.0,0.0,0.71,112.0,-0.6,Rain
-11.6,5.6,53.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,107.0,7.68,Normal
-7.8,2.0,73.0,4.0,0.1,2.0,0.0,0.0,0.0,0.82,110.0,4.115384615384615,Snow
-18.3,3.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,8.894736842105262,Normal
4.3,1.2,98.0,0.0,0.2,0.0,0.08,0.0,0.0,0.81,112.0,-0.527027027027027,Rain
6.2,7.4,96.0,0.0,3.6,0.0,0.2,0.0,0.0,0.75,112.0,-0.6811594202898551,Rain
-3.5,2.7,99.0,5.0,1.0,3.0,0.0,0.42,0.13,0.36,112.0,-7.714285714285715,Snow
-2.9,2.0,100.0,4.0,0.3,2.0,0.0,0.14,0.12,0.38,112.0,-5.124999999999999,Snow
8.1,1.1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,0.16556291390728478,Normal
-18.6,0.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,5.210526315789474,Normal
-19.73569980438151,5.84459502291399,53.40103468019818,2.2480870035987834,2.353848160127265,6.618851078741104,0.0,0.28155072958876987,0.0,0.5619675644474761,639.7319927695912,17.212144883499434,Ice
-1.5,1.7,100.0,4.0,6.6,2.0,0.28,0.0,0.01,0.71,110.0,3.9,Snow
0.2,3.0,99.0,2.0,3.9,0.0,0.97,0.02,0.08,0.61,112.0,-31.499999999999996,Snow
-1.597156886834994,0.1,37.75567603219289,1.5844083884532223,0.0,5.343672214934665,0.0,0.0,0.0,0.6018137137553928,412.14521209999816,25.118110593709,Ice
-4.6,1.1,69.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,-4.25,Rain
-3.1,4.0,89.0,4.0,2.5,9.0,0.29,0.0,0.0,0.71,112.0,-9.000000000000002,Snow
3.2,1.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,0.2956521739130435,Normal
-5.1,2.0,90.0,4.0,0.7,0.0,0.0,0.16,0.15,0.3,107.0,9.0,Snow
0.0,2.5,100.0,4.0,1.7,9.0,2.86,0.0,0.0,0.32,110.0,-5.857142857142857,Rain
-8.8,2.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-18.5,Normal
4.3,6.6,87.0,0.0,6.8,0.0,0.48,0.0,0.0,0.67,110.0,-0.5522388059701493,Rain
3.7,3.0,99.0,0.0,4.3,0.0,0.0,0.0,0.0,0.82,115.0,-2.75609756097561,Rain
-5.3,3.2,89.0,4.0,0.4,2.0,0.21,0.0,0.0,0.74,112.0,5.454545454545454,Snow
2.7,0.3,100.0,0.0,1.8,0.0,0.29,0.0,0.0,0.71,112.0,0.20869565217391303,Rain
-17.3,1.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,133.0,45.0,Normal
-19.6,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,633.0,10.82608695652174,Normal
-25.0,1.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,5.622641509433962,Snow
